date,location,location_type,location_standardized,location_standardized_type,data_type,value
2020-03-01,New York,state,36,fips_code,deaths_total,0
2020-03-01,Oregon,state,41,fips_code,cases_total,2
2020-03-01,Oregon,state,41,fips_code,deaths_total,0
2020-03-01,Rhode Island,state,44,fips_code,cases_total,2
2020-03-01,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-01,Texas,state,48,fips_code,cases_total,11
2020-03-01,Texas,state,48,fips_code,deaths_total,0
2020-03-01,Utah,state,49,fips_code,cases_total,1
2020-03-01,Utah,state,49,fips_code,deaths_total,0
2020-03-01,Washington,state,53,fips_code,cases_total,17
2020-03-01,Washington,state,53,fips_code,deaths_total,3
2020-03-01,Wisconsin,state,55,fips_code,cases_total,1
2020-03-01,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-02,Arizona,state,04,fips_code,cases_total,1
2020-03-02,Arizona,state,04,fips_code,deaths_total,0
2020-03-02,California,state,06,fips_code,cases_total,38
2020-03-02,California,state,06,fips_code,deaths_total,0
2020-03-02,Florida,state,12,fips_code,cases_total,2
2020-03-02,Florida,state,12,fips_code,deaths_total,0
2020-03-02,Georgia,state,13,fips_code,cases_total,2
2020-03-02,Georgia,state,13,fips_code,deaths_total,0
2020-03-02,Illinois,state,17,fips_code,cases_total,4
2020-03-02,Illinois,state,17,fips_code,deaths_total,0
2020-03-02,Massachusetts,state,25,fips_code,cases_total,2
2020-03-02,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-02,Nebraska,state,31,fips_code,cases_total,13
2020-03-02,Nebraska,state,31,fips_code,deaths_total,0
2020-03-02,New Hampshire,state,33,fips_code,cases_total,1
2020-03-02,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-02,New York,state,36,fips_code,cases_total,1
2020-03-02,New York,state,36,fips_code,deaths_total,0
2020-03-02,Oregon,state,41,fips_code,cases_total,2
2020-03-02,Oregon,state,41,fips_code,deaths_total,0
2020-03-02,Rhode Island,state,44,fips_code,cases_total,2
2020-03-02,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-02,Texas,state,48,fips_code,cases_total,11
2020-03-02,Texas,state,48,fips_code,deaths_total,0
2020-03-02,Utah,state,49,fips_code,cases_total,1
2020-03-02,Utah,state,49,fips_code,deaths_total,0
2020-03-02,Washington,state,53,fips_code,cases_total,23
2020-03-02,Washington,state,53,fips_code,deaths_total,6
2020-03-02,Wisconsin,state,55,fips_code,cases_total,1
2020-03-02,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-03,Arizona,state,04,fips_code,cases_total,2
2020-03-03,Arizona,state,04,fips_code,deaths_total,0
2020-03-03,California,state,06,fips_code,cases_total,45
2020-03-03,California,state,06,fips_code,deaths_total,0
2020-03-03,Florida,state,12,fips_code,cases_total,3
2020-03-03,Florida,state,12,fips_code,deaths_total,0
2020-03-03,Georgia,state,13,fips_code,cases_total,2
2020-03-03,Georgia,state,13,fips_code,deaths_total,0
2020-03-03,Illinois,state,17,fips_code,cases_total,4
2020-03-03,Illinois,state,17,fips_code,deaths_total,0
2020-03-03,Massachusetts,state,25,fips_code,cases_total,2
2020-03-03,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-03,Nebraska,state,31,fips_code,cases_total,13
2020-03-03,Nebraska,state,31,fips_code,deaths_total,0
2020-03-03,New Hampshire,state,33,fips_code,cases_total,2
2020-03-03,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-03,New York,state,36,fips_code,cases_total,2
2020-03-03,New York,state,36,fips_code,deaths_total,0
2020-03-03,North Carolina,state,37,fips_code,cases_total,1
2020-03-03,North Carolina,state,37,fips_code,deaths_total,0
2020-03-03,Oregon,state,41,fips_code,cases_total,2
2020-03-03,Oregon,state,41,fips_code,deaths_total,0
2020-03-03,Rhode Island,state,44,fips_code,cases_total,2
2020-03-03,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-03,Texas,state,48,fips_code,cases_total,11
2020-03-03,Texas,state,48,fips_code,deaths_total,0
2020-03-03,Utah,state,49,fips_code,cases_total,1
2020-03-03,Utah,state,49,fips_code,deaths_total,0
2020-03-03,Washington,state,53,fips_code,cases_total,32
2020-03-03,Washington,state,53,fips_code,deaths_total,10
2020-03-03,Wisconsin,state,55,fips_code,cases_total,1
2020-03-03,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-04,Arizona,state,04,fips_code,cases_total,2
2020-03-04,Arizona,state,04,fips_code,deaths_total,0
2020-03-04,California,state,06,fips_code,cases_total,55
2020-03-04,California,state,06,fips_code,deaths_total,1
2020-03-04,Florida,state,12,fips_code,cases_total,3
2020-03-04,Florida,state,12,fips_code,deaths_total,0
2020-03-04,Georgia,state,13,fips_code,cases_total,2
2020-03-04,Georgia,state,13,fips_code,deaths_total,0
2020-03-04,Illinois,state,17,fips_code,cases_total,4
2020-03-04,Illinois,state,17,fips_code,deaths_total,0
2020-03-04,Massachusetts,state,25,fips_code,cases_total,2
2020-03-04,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-04,Nebraska,state,31,fips_code,cases_total,13
2020-03-04,Nebraska,state,31,fips_code,deaths_total,0
2020-03-04,New Hampshire,state,33,fips_code,cases_total,2
2020-03-04,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-04,New Jersey,state,34,fips_code,cases_total,1
2020-03-04,New Jersey,state,34,fips_code,deaths_total,0
2020-03-04,New York,state,36,fips_code,cases_total,11
2020-03-04,New York,state,36,fips_code,deaths_total,0
2020-03-04,North Carolina,state,37,fips_code,cases_total,1
2020-03-04,North Carolina,state,37,fips_code,deaths_total,0
2020-03-04,Oregon,state,41,fips_code,cases_total,2
2020-03-04,Oregon,state,41,fips_code,deaths_total,0
2020-03-04,Rhode Island,state,44,fips_code,cases_total,2
2020-03-04,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-04,Texas,state,48,fips_code,cases_total,12
2020-03-04,Texas,state,48,fips_code,deaths_total,0
2020-03-04,Utah,state,49,fips_code,cases_total,1
2020-03-04,Utah,state,49,fips_code,deaths_total,0
2020-03-04,Washington,state,53,fips_code,cases_total,47
2020-03-04,Washington,state,53,fips_code,deaths_total,11
2020-03-04,Wisconsin,state,55,fips_code,cases_total,1
2020-03-04,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-05,Arizona,state,04,fips_code,cases_total,2
2020-03-05,Arizona,state,04,fips_code,deaths_total,0
2020-03-05,California,state,06,fips_code,cases_total,67
2020-03-05,California,state,06,fips_code,deaths_total,1
2020-03-05,Colorado,state,08,fips_code,cases_total,2
2020-03-05,Colorado,state,08,fips_code,deaths_total,0
2020-03-05,Florida,state,12,fips_code,cases_total,4
2020-03-05,Florida,state,12,fips_code,deaths_total,0
2020-03-05,Georgia,state,13,fips_code,cases_total,2
2020-03-05,Georgia,state,13,fips_code,deaths_total,0
2020-03-05,Illinois,state,17,fips_code,cases_total,5
2020-03-05,Illinois,state,17,fips_code,deaths_total,0
2020-03-05,Maryland,state,24,fips_code,cases_total,3
2020-03-05,Maryland,state,24,fips_code,deaths_total,0
2020-03-05,Massachusetts,state,25,fips_code,cases_total,3
2020-03-05,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-05,Nebraska,state,31,fips_code,cases_total,13
2020-03-05,Nebraska,state,31,fips_code,deaths_total,0
2020-03-05,Nevada,state,32,fips_code,cases_total,2
2020-03-05,Nevada,state,32,fips_code,deaths_total,0
2020-03-05,New Hampshire,state,33,fips_code,cases_total,2
2020-03-05,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-05,New Jersey,state,34,fips_code,cases_total,2
2020-03-05,New Jersey,state,34,fips_code,deaths_total,0
2020-03-05,New York,state,36,fips_code,cases_total,22
2020-03-05,New York,state,36,fips_code,deaths_total,0
2020-03-05,North Carolina,state,37,fips_code,cases_total,1
2020-03-05,North Carolina,state,37,fips_code,deaths_total,0
2020-03-05,Oregon,state,41,fips_code,cases_total,2
2020-03-05,Oregon,state,41,fips_code,deaths_total,0
2020-03-05,Rhode Island,state,44,fips_code,cases_total,2
2020-03-05,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-05,Tennessee,state,47,fips_code,cases_total,1
2020-03-05,Tennessee,state,47,fips_code,deaths_total,0
2020-03-05,Texas,state,48,fips_code,cases_total,16
2020-03-05,Texas,state,48,fips_code,deaths_total,0
2020-03-05,Utah,state,49,fips_code,cases_total,1
2020-03-05,Utah,state,49,fips_code,deaths_total,0
2020-03-05,Washington,state,53,fips_code,cases_total,75
2020-03-05,Washington,state,53,fips_code,deaths_total,11
2020-03-05,Wisconsin,state,55,fips_code,cases_total,1
2020-03-05,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-06,Arizona,state,04,fips_code,cases_total,3
2020-03-06,Arizona,state,04,fips_code,deaths_total,0
2020-03-06,California,state,06,fips_code,cases_total,81
2020-03-06,California,state,06,fips_code,deaths_total,1
2020-03-06,Colorado,state,08,fips_code,cases_total,8
2020-03-06,Colorado,state,08,fips_code,deaths_total,0
2020-03-06,Florida,state,12,fips_code,cases_total,7
2020-03-06,Florida,state,12,fips_code,deaths_total,2
2020-03-06,Georgia,state,13,fips_code,cases_total,3
2020-03-06,Georgia,state,13,fips_code,deaths_total,0
2020-03-06,Hawaii,state,15,fips_code,cases_total,1
2020-03-06,Hawaii,state,15,fips_code,deaths_total,0
2020-03-06,Illinois,state,17,fips_code,cases_total,6
2020-03-06,Illinois,state,17,fips_code,deaths_total,0
2020-03-06,Indiana,state,18,fips_code,cases_total,1
2020-03-06,Indiana,state,18,fips_code,deaths_total,0
2020-03-06,Kentucky,state,21,fips_code,cases_total,1
2020-03-06,Kentucky,state,21,fips_code,deaths_total,0
2020-03-06,Maryland,state,24,fips_code,cases_total,3
2020-03-06,Maryland,state,24,fips_code,deaths_total,0
2020-03-06,Massachusetts,state,25,fips_code,cases_total,8
2020-03-06,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-06,Minnesota,state,27,fips_code,cases_total,1
2020-03-06,Minnesota,state,27,fips_code,deaths_total,0
2020-03-06,Nebraska,state,31,fips_code,cases_total,14
2020-03-06,Nebraska,state,31,fips_code,deaths_total,0
2020-03-06,Nevada,state,32,fips_code,cases_total,2
2020-03-06,Nevada,state,32,fips_code,deaths_total,0
2020-03-06,New Hampshire,state,33,fips_code,cases_total,2
2020-03-06,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-06,New Jersey,state,34,fips_code,cases_total,4
2020-03-06,New Jersey,state,34,fips_code,deaths_total,0
2020-03-06,New York,state,36,fips_code,cases_total,44
2020-03-06,New York,state,36,fips_code,deaths_total,0
2020-03-06,North Carolina,state,37,fips_code,cases_total,2
2020-03-06,North Carolina,state,37,fips_code,deaths_total,0
2020-03-06,Oklahoma,state,40,fips_code,cases_total,1
2020-03-06,Oklahoma,state,40,fips_code,deaths_total,0
2020-03-06,Oregon,state,41,fips_code,cases_total,2
2020-03-06,Oregon,state,41,fips_code,deaths_total,0
2020-03-06,Pennsylvania,state,42,fips_code,cases_total,2
2020-03-06,Pennsylvania,state,42,fips_code,deaths_total,0
2020-03-06,Rhode Island,state,44,fips_code,cases_total,3
2020-03-06,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-06,South Carolina,state,45,fips_code,cases_total,2
2020-03-06,South Carolina,state,45,fips_code,deaths_total,0
2020-03-06,Tennessee,state,47,fips_code,cases_total,1
2020-03-06,Tennessee,state,47,fips_code,deaths_total,0
2020-03-06,Texas,state,48,fips_code,cases_total,19
2020-03-06,Texas,state,48,fips_code,deaths_total,0
2020-03-06,Utah,state,49,fips_code,cases_total,3
2020-03-06,Utah,state,49,fips_code,deaths_total,0
2020-03-06,Washington,state,53,fips_code,cases_total,86
2020-03-06,Washington,state,53,fips_code,deaths_total,12
2020-03-06,Wisconsin,state,55,fips_code,cases_total,1
2020-03-06,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-07,Arizona,state,04,fips_code,cases_total,5
2020-03-07,Arizona,state,04,fips_code,deaths_total,0
2020-03-07,California,state,06,fips_code,cases_total,100
2020-03-07,California,state,06,fips_code,deaths_total,1
2020-03-07,Colorado,state,08,fips_code,cases_total,8
2020-03-07,Colorado,state,08,fips_code,deaths_total,0
2020-03-07,District of Columbia,state,11,fips_code,cases_total,1
2020-03-07,District of Columbia,state,11,fips_code,deaths_total,0
2020-03-07,Florida,state,12,fips_code,cases_total,12
2020-03-07,Florida,state,12,fips_code,deaths_total,2
2020-03-07,Georgia,state,13,fips_code,cases_total,7
2020-03-07,Georgia,state,13,fips_code,deaths_total,0
2020-03-07,Hawaii,state,15,fips_code,cases_total,1
2020-03-07,Hawaii,state,15,fips_code,deaths_total,0
2020-03-07,Illinois,state,17,fips_code,cases_total,6
2020-03-07,Illinois,state,17,fips_code,deaths_total,0
2020-03-07,Indiana,state,18,fips_code,cases_total,1
2020-03-07,Indiana,state,18,fips_code,deaths_total,0
2020-03-07,Kansas,state,20,fips_code,cases_total,1
2020-03-07,Kansas,state,20,fips_code,deaths_total,0
2020-03-07,Kentucky,state,21,fips_code,cases_total,1
2020-03-07,Kentucky,state,21,fips_code,deaths_total,0
2020-03-07,Maryland,state,24,fips_code,cases_total,3
2020-03-07,Maryland,state,24,fips_code,deaths_total,0
2020-03-07,Massachusetts,state,25,fips_code,cases_total,13
2020-03-07,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-07,Minnesota,state,27,fips_code,cases_total,1
2020-03-07,Minnesota,state,27,fips_code,deaths_total,0
2020-03-07,Missouri,state,29,fips_code,cases_total,1
2020-03-07,Missouri,state,29,fips_code,deaths_total,0
2020-03-07,Nebraska,state,31,fips_code,cases_total,14
2020-03-07,Nebraska,state,31,fips_code,deaths_total,0
2020-03-07,Nevada,state,32,fips_code,cases_total,2
2020-03-07,Nevada,state,32,fips_code,deaths_total,0
2020-03-07,New Hampshire,state,33,fips_code,cases_total,4
2020-03-07,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-07,New Jersey,state,34,fips_code,cases_total,4
2020-03-07,New Jersey,state,34,fips_code,deaths_total,0
2020-03-07,New York,state,36,fips_code,cases_total,89
2020-03-07,New York,state,36,fips_code,deaths_total,0
2020-03-07,North Carolina,state,37,fips_code,cases_total,2
2020-03-07,North Carolina,state,37,fips_code,deaths_total,0
2020-03-07,Oklahoma,state,40,fips_code,cases_total,1
2020-03-07,Oklahoma,state,40,fips_code,deaths_total,0
2020-03-07,Oregon,state,41,fips_code,cases_total,6
2020-03-07,Oregon,state,41,fips_code,deaths_total,0
2020-03-07,Pennsylvania,state,42,fips_code,cases_total,4
2020-03-07,Pennsylvania,state,42,fips_code,deaths_total,0
2020-03-07,Rhode Island,state,44,fips_code,cases_total,3
2020-03-07,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-07,South Carolina,state,45,fips_code,cases_total,2
2020-03-07,South Carolina,state,45,fips_code,deaths_total,0
2020-03-07,Tennessee,state,47,fips_code,cases_total,1
2020-03-07,Tennessee,state,47,fips_code,deaths_total,0
2020-03-07,Texas,state,48,fips_code,cases_total,19
2020-03-07,Texas,state,48,fips_code,deaths_total,0
2020-03-07,Utah,state,49,fips_code,cases_total,3
2020-03-07,Utah,state,49,fips_code,deaths_total,0
2020-03-07,Vermont,state,50,fips_code,cases_total,1
2020-03-07,Vermont,state,50,fips_code,deaths_total,0
2020-03-07,Virginia,state,51,fips_code,cases_total,1
2020-03-07,Virginia,state,51,fips_code,deaths_total,0
2020-03-07,Washington,state,53,fips_code,cases_total,110
2020-03-07,Washington,state,53,fips_code,deaths_total,16
2020-03-07,Wisconsin,state,55,fips_code,cases_total,1
2020-03-07,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-08,Arizona,state,04,fips_code,cases_total,5
2020-03-08,Arizona,state,04,fips_code,deaths_total,0
2020-03-08,California,state,06,fips_code,cases_total,112
2020-03-08,California,state,06,fips_code,deaths_total,1
2020-03-08,Colorado,state,08,fips_code,cases_total,8
2020-03-08,Colorado,state,08,fips_code,deaths_total,0
2020-03-08,Connecticut,state,09,fips_code,cases_total,1
2020-03-08,Connecticut,state,09,fips_code,deaths_total,0
2020-03-08,District of Columbia,state,11,fips_code,cases_total,1
2020-03-08,District of Columbia,state,11,fips_code,deaths_total,0
2020-03-08,Florida,state,12,fips_code,cases_total,13
2020-03-08,Florida,state,12,fips_code,deaths_total,2
2020-03-08,Georgia,state,13,fips_code,cases_total,11
2020-03-08,Georgia,state,13,fips_code,deaths_total,0
2020-03-08,Hawaii,state,15,fips_code,cases_total,2
2020-03-08,Hawaii,state,15,fips_code,deaths_total,0
2020-03-08,Illinois,state,17,fips_code,cases_total,7
2020-03-08,Illinois,state,17,fips_code,deaths_total,0
2020-03-08,Indiana,state,18,fips_code,cases_total,2
2020-03-08,Indiana,state,18,fips_code,deaths_total,0
2020-03-08,Iowa,state,19,fips_code,cases_total,3
2020-03-08,Iowa,state,19,fips_code,deaths_total,0
2020-03-08,Kansas,state,20,fips_code,cases_total,1
2020-03-08,Kansas,state,20,fips_code,deaths_total,0
2020-03-08,Kentucky,state,21,fips_code,cases_total,4
2020-03-08,Kentucky,state,21,fips_code,deaths_total,0
2020-03-08,Maryland,state,24,fips_code,cases_total,5
2020-03-08,Maryland,state,24,fips_code,deaths_total,0
2020-03-08,Massachusetts,state,25,fips_code,cases_total,28
2020-03-08,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-08,Minnesota,state,27,fips_code,cases_total,2
2020-03-08,Minnesota,state,27,fips_code,deaths_total,0
2020-03-08,Missouri,state,29,fips_code,cases_total,1
2020-03-08,Missouri,state,29,fips_code,deaths_total,0
2020-03-08,Nebraska,state,31,fips_code,cases_total,16
2020-03-08,Nebraska,state,31,fips_code,deaths_total,0
2020-03-08,Nevada,state,32,fips_code,cases_total,4
2020-03-08,Nevada,state,32,fips_code,deaths_total,0
2020-03-08,New Hampshire,state,33,fips_code,cases_total,4
2020-03-08,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-08,New Jersey,state,34,fips_code,cases_total,6
2020-03-08,New Jersey,state,34,fips_code,deaths_total,0
2020-03-08,New York,state,36,fips_code,cases_total,106
2020-03-08,New York,state,36,fips_code,deaths_total,0
2020-03-08,North Carolina,state,37,fips_code,cases_total,2
2020-03-08,North Carolina,state,37,fips_code,deaths_total,0
2020-03-08,Oklahoma,state,40,fips_code,cases_total,1
2020-03-08,Oklahoma,state,40,fips_code,deaths_total,0
2020-03-08,Oregon,state,41,fips_code,cases_total,13
2020-03-08,Oregon,state,41,fips_code,deaths_total,0
2020-03-08,Pennsylvania,state,42,fips_code,cases_total,6
2020-03-08,Pennsylvania,state,42,fips_code,deaths_total,0
2020-03-08,Rhode Island,state,44,fips_code,cases_total,3
2020-03-08,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-08,South Carolina,state,45,fips_code,cases_total,6
2020-03-08,South Carolina,state,45,fips_code,deaths_total,0
2020-03-08,Tennessee,state,47,fips_code,cases_total,3
2020-03-08,Tennessee,state,47,fips_code,deaths_total,0
2020-03-08,Texas,state,48,fips_code,cases_total,23
